movie_id,title,release_date,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,ratings_average,ratings_count,price,buy_probability
887,Eve's Bayou (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.609375,64,6.0,0.3999999999999999
1223,King of the Hill (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,4,6.0,0.3999999999999999
888,One Night Stand (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.466666666666667,15,6.0,0.3999999999999999
20,Angels and Insects (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.4166666666666665,72,6.0,0.3999999999999999
899,"Winter Guest, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4444444444444446,9,6.0,0.3999999999999999
24,Rumble in the Bronx (1995),1996-02-23,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4482758620689653,174,6.0,0.3999999999999999
632,Sophie's Choice (1982),1982-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.896551724137931,58,6.0,0.3999999999999999
631,"Crying Game, The (1992)",1992-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.6218487394957983,119,6.0,0.3999999999999999
25,"Birdcage, The (1996)",1996-03-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4436860068259385,293,6.0,0.3999999999999999
628,Sleepers (1996),1996-10-18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.514792899408284,169,6.0,0.3999999999999999
904,Ma vie en rose (My Life in Pink) (1997),1997-12-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.45,20,6.0,0.3999999999999999
26,"Brothers McMullen, The (1995)",1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.452054794520548,73,6.0,0.3999999999999999
1664,8 Heads in a Duffel Bag (1997),1997-04-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,4,6.0,0.3999999999999999
889,"Tango Lesson, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3846153846153846,13,6.0,0.3999999999999999
1226,Night Falls on Manhattan (1997),1997-05-16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.375,32,6.0,0.3999999999999999
469,Short Cuts (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7761194029850746,67,6.0,0.3999999999999999
392,"Man Without a Face, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5441176470588234,68,6.0,0.3999999999999999
295,Breakdown (1997),1997-05-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4025974025974026,77,6.0,0.3999999999999999
1388,Gabbeh (1996),1997-06-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,6,6.0,0.3999999999999999
174,Raiders of the Lost Ark (1981),1981-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.252380952380952,420,6.0,0.3999999999999999
291,Absolute Power (1997),1997-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.37007874015748,127,6.0,0.3999999999999999
175,Brazil (1985),1985-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8173076923076925,208,6.0,0.3999999999999999
288,Scream (1996),1996-12-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4414225941422596,478,6.0,0.3999999999999999
287,Marvin's Room (1996),1996-12-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.58974358974359,78,6.0,0.3999999999999999
286,"English Patient, The (1996)",1996-11-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.656964656964657,481,6.0,0.3999999999999999
88,Sleepless in Seattle (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.539906103286385,213,6.0,0.3999999999999999
393,Mrs. Doubtfire (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4114583333333335,192,6.0,0.3999999999999999
89,Blade Runner (1982),1982-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.138181818181818,275,6.0,0.3999999999999999
91,"Nightmare Before Christmas, The (1993)",1993-01-01,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5874125874125875,143,6.0,0.3999999999999999
1405,Boy's Life 2 (1997),1997-03-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,6,6.0,0.3999999999999999
277,Restoration (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.464788732394366,71,6.0,0.3999999999999999
276,Leaving Las Vegas (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.697986577181208,298,6.0,0.3999999999999999
92,True Romance (1993),1993-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.6153846153846154,104,6.0,0.3999999999999999
274,Sabrina (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,190,6.0,0.3999999999999999
273,Heat (1995),1995-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.569506726457399,223,6.0,0.3999999999999999
1406,When Night Is Falling (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.4,5,6.0,0.3999999999999999
270,Gattaca (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5955882352941178,136,6.0,0.3999999999999999
176,Aliens (1986),1986-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.9471830985915495,284,6.0,0.3999999999999999
296,"Promesse, La (1996)",1997-05-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,6,6.0,0.3999999999999999
172,"Empire Strikes Back, The (1980)",1980-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,4.204359673024523,367,6.0,0.3999999999999999
300,Air Force One (1997),1997-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6310904872389793,431,6.0,0.3999999999999999
329,Desperate Measures (1998),1998-01-30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.3333333333333335,45,6.0,0.3999999999999999
328,Conspiracy Theory (1997),1997-08-08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.4237288135593222,295,6.0,0.3999999999999999
327,Cop Land (1997),1997-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3.3771428571428572,175,6.0,0.3999999999999999
326,G.I. Jane (1997),1997-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.36,175,6.0,0.3999999999999999
1368,Mina Tannenbaum (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,6,6.0,0.3999999999999999
73,Maverick (1994),1994-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.46875,128,6.0,0.3999999999999999
319,Everyone Says I Love You (1996),1996-12-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.2738095238095237,168,6.0,0.3999999999999999
1631,"Slingshot, The (1993)",1993-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,2,6.0,0.3999999999999999
76,Carlito's Way (1993),1993-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.4074074074074074,54,6.0,0.3999999999999999
1592,"Magic Hour, The (1998)",1998-01-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6,5,6.0,0.3999999999999999
1375,"Cement Garden, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6,10,6.0,0.3999999999999999
171,Delicatessen (1991),1991-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.876923076923077,65,6.0,0.3999999999999999
310,"Rainmaker, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6,145,6.0,0.3999999999999999
1377,Hotel de Love (1996),1997-02-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.25,4,6.0,0.3999999999999999
307,"Devil's Advocate, The (1997)",1997-01-01,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3.515957446808511,188,6.0,0.3999999999999999
1628,Lamerica (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.75,4,6.0,0.3999999999999999
305,"Ice Storm, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6436781609195403,87,6.0,0.3999999999999999
304,Fly Away Home (1996),1996-09-13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5369127516778525,149,6.0,0.3999999999999999
81,"Hudsucker Proxy, The (1994)",1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5545454545454547,110,6.0,0.3999999999999999
82,Jurassic Park (1993),1993-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.7203065134099615,261,6.0,0.3999999999999999
301,In & Out (1997),1997-09-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3043478260869565,230,6.0,0.3999999999999999
95,Aladdin (1992),1992-01-01,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.8127853881278537,219,6.0,0.3999999999999999
1418,"Joy Luck Club, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3,6.0,0.3999999999999999
265,"Hunt for Red October, The (1990)",1990-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8634361233480177,227,6.0,0.3999999999999999
97,Dances with Wolves (1990),1990-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.79296875,256,6.0,0.3999999999999999
1483,"Man in the Iron Mask, The (1998)",1998-03-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.4166666666666665,12,6.0,0.3999999999999999
218,Cape Fear (1991),1991-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.456140350877193,171,6.0,0.3999999999999999
1485,"Colonel Chabert, Le (1994)",1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.5,4,6.0,0.3999999999999999
216,When Harry Met Sally... (1989),1989-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.910344827586207,290,6.0,0.3999999999999999
215,Field of Dreams (1989),1989-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.69811320754717,212,6.0,0.3999999999999999
213,"Room with a View, A (1986)",1986-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.985074626865672,134,6.0,0.3999999999999999
210,Indiana Jones and the Last Crusade (1989),1989-01-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.930513595166163,331,6.0,0.3999999999999999
209,This Is Spinal Tap (1984),1984-01-01,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.905759162303665,191,6.0,0.3999999999999999
1506,Nelly & Monsieur Arnaud (1995),1996-04-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3,6.0,0.3999999999999999
207,Cyrano de Bergerac (1990),1990-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.8181818181818183,66,6.0,0.3999999999999999
1495,Flirt (1995),1996-08-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6,5,6.0,0.3999999999999999
204,Back to the Future (1985),1985-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.834285714285714,350,6.0,0.3999999999999999
1602,"Price Above Rubies, A (1998)",1998-03-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3,6.0,0.3999999999999999
202,Groundhog Day (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7642857142857142,280,6.0,0.3999999999999999
121,Independence Day (ID4) (1996),1996-07-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.438228438228438,429,6.0,0.3999999999999999
196,Dead Poets Society (1989),1989-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9163346613545817,251,6.0,0.3999999999999999
195,"Terminator, The (1984)",1984-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.9335548172757475,301,6.0,0.3999999999999999
193,"Right Stuff, The (1983)",1983-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.917197452229299,157,6.0,0.3999999999999999
192,Raging Bull (1980),1980-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.120689655172414,116,6.0,0.3999999999999999
191,Amadeus (1984),1984-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.163043478260869,276,6.0,0.3999999999999999
1504,"Bewegte Mann, Der (1994)",1996-07-12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3,6.0,0.3999999999999999
220,"Mirror Has Two Faces, The (1996)",1996-11-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3636363636363638,66,6.0,0.3999999999999999
331,"Edge, The (1997)",1997-09-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5398230088495577,113,6.0,0.3999999999999999
184,Army of Darkness (1993),1993-01-01,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.4310344827586206,116,6.0,0.3999999999999999
183,Alien (1979),1979-01-01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4.034364261168385,291,6.0,0.3999999999999999
1431,Legal Deceit (1997),1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4,5,6.0,0.3999999999999999
256,When the Cats Away (Chacun cherche son chat) (1996),1997-06-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5625,16,6.0,0.3999999999999999
255,My Best Friend's Wedding (1997),1997-06-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.36046511627907,172,6.0,0.3999999999999999
1443,8 Seconds (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.75,4,6.0,0.3999999999999999
180,Apocalypse Now (1979),1979-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.04524886877828,221,6.0,0.3999999999999999
250,"Fifth Element, The (1997)",1997-05-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4771573604060912,197,6.0,0.3999999999999999
249,Austin Powers: International Man of Mystery (1997),1997-05-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246153846153846,130,6.0,0.3999999999999999
1448,My Favorite Season (1993),1996-04-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,3,6.0,0.3999999999999999
128,Supercop (1992),1996-07-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5384615384615383,65,6.0,0.3999999999999999
241,"Last of the Mohicans, The (1992)",1992-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.546875,128,6.0,0.3999999999999999
239,Sneakers (1992),1992-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3.513333333333333,150,6.0,0.3999999999999999
238,Raising Arizona (1987),1987-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,256,6.0,0.3999999999999999
107,Moll Flanders (1996),1996-06-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,42,6.0,0.3999999999999999
236,Citizen Ruth (1996),1996-12-13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6222222222222222,45,6.0,0.3999999999999999
1459,Madame Butterfly (1995),1996-09-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5714285714285716,7,6.0,0.3999999999999999
1607,Hurricane Streets (1998),1998-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3,6.0,0.3999999999999999
1463,"Boys, Les (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3,6.0,0.3999999999999999
109,Mystery Science Theater 3000: The Movie (1996),1996-04-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4307692307692306,130,6.0,0.3999999999999999
1468,"Cure, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,6,6.0,0.3999999999999999
1472,"Visitors, The (Visiteurs, Les) (1993)",1996-07-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,2,6.0,0.3999999999999999
111,"Truth About Cats & Dogs, The (1996)",1996-04-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.485294117647059,272,6.0,0.3999999999999999
222,Star Trek: First Contact (1996),1996-11-22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.66027397260274,365,6.0,0.3999999999999999
332,Kiss the Girls (1997),1997-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.4615384615384617,143,6.0,0.3999999999999999
144,Die Hard (1988),1988-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8724279835390947,243,6.0,0.3999999999999999
333,"Game, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.593625498007968,251,6.0,0.3999999999999999
347,Wag the Dog (1997),1998-01-09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.510948905109489,137,6.0,0.3999999999999999
385,True Lies (1994),1994-01-01,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5625,208,6.0,0.3999999999999999
346,Jackie Brown (1997),1997-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.642857142857143,126,6.0,0.3999999999999999
372,Jeffrey (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5294117647058822,34,6.0,0.3999999999999999
378,Miracle on 34th Street (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.722772277227723,101,6.0,0.3999999999999999
345,Deconstructing Harry (1997),1997-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4,65,6.0,0.3999999999999999
356,"Client, The (1994)",1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.381443298969072,97,6.0,0.3999999999999999
1240,Ghost in the Shell (Kokaku kidotai) (1995),1996-04-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6538461538461537,26,6.0,0.3999999999999999
357,One Flew Over the Cuckoo's Nest (1975),1975-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.291666666666667,264,6.0,0.3999999999999999
339,Mad City (1997),1997-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25531914893617,47,6.0,0.3999999999999999
1262,Walking and Talking (1996),1996-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.625,8,6.0,0.3999999999999999
340,Boogie Nights (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5873015873015874,189,6.0,0.3999999999999999
1277,Set It Off (1996),1996-09-25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4210526315789473,19,6.0,0.3999999999999999
359,"Assignment, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5,18,6.0,0.3999999999999999
1278,Selena (1997),1997-03-21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.625,16,6.0,0.3999999999999999
361,Incognito (1997),1997-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5,10,6.0,0.3999999999999999
382,"Adventures of Priscilla, Queen of the Desert, The (1994)",1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5945945945945947,111,6.0,0.3999999999999999
1302,Late Bloomers (1996),1997-06-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,5,6.0,0.3999999999999999
1264,Nothing to Lose (1994),1996-08-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2857142857142856,7,6.0,0.3999999999999999
381,Muriel's Wedding (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.55,100,6.0,0.3999999999999999
354,"Wedding Singer, The (1998)",1998-02-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.486111111111111,72,6.0,0.3999999999999999
366,Dangerous Minds (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3404255319148937,47,6.0,0.3999999999999999
1237,Twisted (1996),1996-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,6,6.0,0.3999999999999999
367,Clueless (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.458823529411765,170,6.0,0.3999999999999999
389,Black Beauty (1994),1994-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4444444444444446,27,6.0,0.3999999999999999
1326,Boys (1996),1996-05-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,6,6.0,0.3999999999999999
747,Benny & Joon (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4607843137254903,102,6.0,0.3999999999999999
68,"Crow, The (1994)",1994-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.417910447761194,134,6.0,0.3999999999999999
348,Desperate Measures (1998),1998-01-30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3.2962962962962963,27,6.0,0.3999999999999999
334,U Turn (1997),1997-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.359375,64,6.0,0.3999999999999999
387,"Age of Innocence, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3846153846153846,65,6.0,0.3999999999999999
1233,Nénette et Boni (1996),1996-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,6,6.0,0.3999999999999999
70,Four Weddings and a Funeral (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6613545816733066,251,6.0,0.3999999999999999
1166,Love & Human Remains (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665,12,5.0,0.5
1673,Mirage (1995),1995-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,5.0,0.5
1161,Palookaville (1996),1996-10-25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.923076923076923,13,5.0,0.5
864,My Fellow Americans (1996),1996-12-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1627906976744184,86,5.0,0.5
1170,Spanking the Monkey (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.074074074074074,27,5.0,0.5
857,Paris Was a Woman (1995),1996-11-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
1460,Sleepover (1995),1996-10-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
846,To Gillian on Her 37th Birthday (1996),1996-10-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0681818181818183,44,5.0,0.5
1261,"Run of the Country, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25,4,5.0,0.5
1168,Little Buddha (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3181818181818183,22,5.0,0.5
1543,Johns (1996),1996-10-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
854,Bad Taste (1987),1987-01-01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.375,16,5.0,0.5
1252,"Contempt (Mépris, Le) (1963)",1997-06-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,9,5.0,0.5
855,Diva (1981),1981-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3.727272727272727,66,5.0,0.5
873,Picture Perfect (1997),1997-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.962962962962963,81,5.0,0.5
1457,Love Is All There Is (1996),1996-10-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
1507,Three Lives and Only One Death (1996),1996-10-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
1619,All Things Fair (1996),1996-03-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
1667,"Next Step, The (1995)",1997-06-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1,5.0,0.5
898,"Postman, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2241379310344827,58,5.0,0.5
1440,Above the Rim (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,5,5.0,0.5
